,True Pos,False Pos,False Neg,True Neg,Errors,Eficiency
3132,188,34.0,11,1159.0,1,96.76724137931035
3133,197,20.0,11,1165.0,0,97.77458722182341
3134,191,36.0,6,1160.0,0,96.98492462311557
3135,204,31.0,19,1139.0,0,96.41062455132807
3136,170,29.0,9,1184.0,1,97.27011494252874
3137,171,36.0,6,1180.0,0,96.98492462311557
3138,174,23.0,12,1183.0,1,97.48563218390804
3139,175,32.0,8,1178.0,0,97.12849964106246
3140,194,35.0,12,1151.0,1,96.62356321839081
3141,187,35.0,10,1161.0,0,96.76956209619526
3142,176,31.0,9,1176.0,1,97.12643678160919
3143,165,29.0,7,1192.0,0,97.4156496769562
3144,188,38.0,15,1151.0,1,96.1925287356322
3145,191,41.0,10,1151.0,0,96.33883704235463
3146,168,41.0,11,1172.0,1,96.26436781609196
3147,172,30.0,13,1178.0,0,96.91313711414213
3148,171,31.0,7,1184.0,0,97.27207465900933
3149,195,33.0,11,1154.0,0,96.8413496051687
3150,179,25.0,14,1175.0,0,97.20028715003589
3151,190,38.0,9,1156.0,0,96.62598707824839
3152,177,35.0,10,1170.0,1,96.76724137931035
3153,177,29.0,12,1175.0,0,97.05671213208902
3154,174,33.0,12,1174.0,0,96.76956209619526
3155,194,35.0,10,1152.0,2,96.764917325665
3156,162,39.0,16,1176.0,0,96.05168700646087
3157,174,33.0,12,1173.0,1,96.76724137931035
3158,179,26.0,10,1178.0,0,97.4156496769562
3159,179,27.0,12,1174.0,1,97.19827586206897
3160,183,32.0,8,1170.0,0,97.12849964106246
3161,184,22.0,11,1176.0,0,97.63101220387652
3162,179,29.0,10,1174.0,1,97.19827586206897
3163,169,36.0,14,1174.0,0,96.41062455132807
3164,186,32.0,10,1164.0,1,96.98275862068965
3165,174,34.0,13,1172.0,0,96.62598707824839
3166,174,38.0,6,1174.0,1,96.83908045977012
3167,189,31.0,13,1159.0,1,96.83908045977012
3168,182,31.0,12,1167.0,1,96.91091954022988
3169,190,31.0,12,1159.0,1,96.91091954022988
3170,168,31.0,5,1189.0,0,97.4156496769562
3171,183,27.0,9,1173.0,1,97.41379310344827
3172,170,33.0,11,1178.0,1,96.83908045977012
3173,161,32.0,10,1190.0,0,96.98492462311557
3174,193,28.0,12,1160.0,0,97.12849964106246
3175,162,37.0,13,1180.0,1,96.4080459770115
3176,190,38.0,11,1153.0,1,96.47988505747126
3177,180,21.0,5,1186.0,1,98.13218390804597
3178,183,36.0,11,1163.0,0,96.62598707824839
3179,180,34.0,13,1166.0,0,96.62598707824839
3180,174,35.0,8,1176.0,0,96.91313711414213
3181,152,36.0,12,1193.0,0,96.55419956927494
3182,163,34.0,11,1185.0,0,96.76956209619526
3183,180,41.0,6,1166.0,0,96.62598707824839
3184,182,27.0,9,1175.0,0,97.4156496769562
3185,179,30.0,16,1167.0,1,96.69540229885058
3186,195,31.0,15,1151.0,1,96.69540229885058
3187,165,39.0,12,1177.0,0,96.33883704235463
3188,180,30.0,13,1170.0,0,96.91313711414213
3189,181,40.0,7,1165.0,0,96.62598707824839
3190,189,39.0,8,1157.0,0,96.62598707824839
3191,169,30.0,12,1181.0,1,96.98275862068965
3192,173,35.0,7,1177.0,1,96.98275862068965
3193,160,32.0,8,1192.0,1,97.12643678160919
3194,184,31.0,4,1173.0,1,97.48563218390804
3195,169,36.0,13,1175.0,0,96.4824120603015
3196,186,32.0,7,1168.0,0,97.20028715003589
3197,169,36.0,12,1176.0,0,96.55419956927494
3198,185,40.0,10,1158.0,0,96.41062455132807
3199,172,28.0,11,1182.0,0,97.20028715003589
3200,178,40.0,12,1162.0,1,96.26436781609196
3201,172,41.0,12,1167.0,1,96.1925287356322
3202,174,36.0,10,1173.0,0,96.69777458722182
3203,178,35.0,3,1177.0,0,97.27207465900933
3204,175,30.0,13,1175.0,0,96.91313711414213
3205,163,27.0,12,1191.0,0,97.20028715003589
3206,146,41.0,10,1194.0,2,96.33357296908699
3207,181,40.0,13,1159.0,0,96.19526202440775
3208,164,34.0,9,1185.0,1,96.91091954022988
3209,173,35.0,9,1176.0,0,96.8413496051687
3210,181,35.0,7,1170.0,0,96.98492462311557
3211,170,28.0,15,1179.0,1,96.91091954022988
3212,176,38.0,12,1167.0,0,96.41062455132807
3213,185,35.0,11,1161.0,1,96.69540229885058
3214,176,28.0,12,1177.0,0,97.12849964106246
3215,187,44.0,12,1149.0,1,95.97701149425288
3216,160,31.0,11,1190.0,1,96.98275862068965
3217,186,30.0,7,1170.0,0,97.34386216798278
3218,157,41.0,7,1188.0,0,96.55419956927494
3219,159,37.0,6,1191.0,0,96.91313711414213
3220,179,37.0,15,1162.0,0,96.26704953338118
3221,163,37.0,10,1182.0,1,96.62356321839081
3222,161,32.0,15,1184.0,1,96.62356321839081
3223,164,36.0,8,1185.0,0,96.8413496051687
3224,172,27.0,11,1183.0,0,97.27207465900933
3225,185,30.0,9,1169.0,0,97.20028715003589
3226,171,25.0,11,1186.0,0,97.4156496769562
3227,177,28.0,10,1177.0,1,97.27011494252874
3228,188,37.0,9,1159.0,0,96.69777458722182
3229,185,29.0,16,1162.0,1,96.76724137931035
3230,176,42.0,8,1166.0,1,96.4080459770115
3231,170,32.0,10,1181.0,0,96.98492462311557
3232,192,43.0,9,1148.0,1,96.26436781609196
3233,179,37.0,11,1165.0,1,96.55172413793103
3234,181,33.0,11,1167.0,1,96.83908045977012
3235,162,39.0,13,1178.0,1,96.26436781609196
3236,164,20.0,11,1197.0,1,97.77298850574712
3237,177,32.0,12,1170.0,2,96.83680805176132
3238,186,42.0,5,1159.0,1,96.62356321839081
3239,175,38.0,10,1170.0,0,96.55419956927494
3240,164,40.0,9,1180.0,0,96.4824120603015
3241,182,31.0,11,1167.0,2,96.98058950395398
3242,185,39.0,11,1158.0,0,96.41062455132807
3243,179,26.0,9,1179.0,0,97.48743718592965
3244,177,32.0,15,1167.0,2,96.62113587347233
3245,172,39.0,11,1171.0,0,96.41062455132807
3246,179,25.0,12,1177.0,0,97.34386216798278
3247,156,35.0,14,1188.0,0,96.4824120603015
3248,193,31.0,18,1150.0,1,96.47988505747126
3249,178,39.0,9,1167.0,0,96.55419956927494
3250,150,30.0,4,1209.0,0,97.5592246949031
3251,155,31.0,11,1196.0,0,96.98492462311557
3252,169,31.0,10,1182.0,1,97.05459770114942
3253,172,34.0,13,1173.0,1,96.62356321839081
3254,173,36.0,12,1171.0,1,96.55172413793103
3255,168,31.0,8,1186.0,0,97.20028715003589
3256,178,34.0,13,1168.0,0,96.62598707824839
3257,187,36.0,10,1159.0,1,96.69540229885058
3258,149,40.0,9,1194.0,1,96.47988505747126
3259,185,35.0,14,1159.0,0,96.4824120603015
3260,177,39.0,12,1165.0,0,96.33883704235463
3261,175,29.0,10,1179.0,0,97.20028715003589
3262,164,41.0,10,1178.0,0,96.33883704235463
3263,185,34.0,9,1163.0,2,96.90869877785767
3264,189,34.0,11,1159.0,0,96.76956209619526
3265,185,29.0,9,1170.0,0,97.27207465900933
3266,189,29.0,11,1163.0,1,97.12643678160919
3267,182,39.0,6,1166.0,0,96.76956209619526
3268,164,43.0,10,1175.0,1,96.1925287356322
3269,165,41.0,9,1177.0,1,96.4080459770115
3270,186,36.0,7,1163.0,1,96.91091954022988
3271,169,32.0,10,1182.0,0,96.98492462311557
3272,182,34.0,12,1165.0,0,96.69777458722182
3273,166,43.0,12,1172.0,0,96.05168700646087
3274,187,35.0,13,1157.0,1,96.55172413793103
3275,181,32.0,14,1166.0,0,96.69777458722182
3276,154,37.0,9,1191.0,2,96.69302659956865
3277,167,33.0,11,1181.0,1,96.83908045977012
3278,199,28.0,12,1152.0,2,97.12437095614665
3279,177,30.0,9,1176.0,1,97.19827586206897
3280,156,44.0,10,1183.0,0,96.12347451543431
3281,183,34.0,6,1169.0,1,97.12643678160919
3282,183,36.0,11,1163.0,0,96.62598707824839
3283,181,27.0,8,1177.0,0,97.48743718592965
3284,190,38.0,11,1154.0,0,96.4824120603015
3285,199,38.0,11,1145.0,0,96.4824120603015
3286,162,31.0,11,1189.0,0,96.98492462311557
3287,164,42.0,11,1176.0,0,96.19526202440775
3288,172,27.0,12,1182.0,0,97.20028715003589
3289,161,38.0,10,1183.0,1,96.55172413793103
3290,159,38.0,11,1184.0,1,96.47988505747126
3291,194,31.0,8,1158.0,2,97.19626168224299
3292,173,34.0,12,1174.0,0,96.69777458722182
3293,171,27.0,8,1187.0,0,97.48743718592965
3294,181,30.0,11,1171.0,0,97.05671213208902
3295,189,33.0,12,1159.0,0,96.76956209619526
3296,183,34.0,9,1166.0,1,96.91091954022988
3297,171,29.0,11,1181.0,1,97.12643678160919
3298,171,37.0,12,1173.0,0,96.4824120603015
3299,181,33.0,13,1166.0,0,96.69777458722182
3300,199,36.0,11,1147.0,0,96.62598707824839
3301,181,26.0,10,1175.0,1,97.41379310344827
3302,186,34.0,10,1163.0,0,96.8413496051687
3303,170,28.0,8,1187.0,0,97.4156496769562
3304,184,38.0,7,1164.0,0,96.76956209619526
3305,163,35.0,10,1185.0,0,96.76956209619526
3306,191,33.0,11,1158.0,0,96.8413496051687
3307,160,40.0,10,1182.0,1,96.4080459770115
3308,188,34.0,11,1159.0,1,96.76724137931035
3309,175,35.0,9,1174.0,0,96.8413496051687
3310,171,32.0,9,1180.0,1,97.05459770114942
3311,185,39.0,12,1157.0,0,96.33883704235463
3312,195,29.0,10,1158.0,1,97.19827586206897
3313,162,33.0,10,1186.0,2,96.90869877785767
3314,176,43.0,9,1164.0,1,96.26436781609196
3315,177,39.0,14,1162.0,1,96.1925287356322
3316,193,30.0,8,1162.0,0,97.27207465900933
3317,186,32.0,17,1157.0,1,96.47988505747126
3318,165,41.0,11,1175.0,1,96.26436781609196
3319,171,37.0,11,1174.0,0,96.55419956927494
3320,171,44.0,14,1164.0,0,95.83632447954056
3321,179,44.0,11,1159.0,0,96.05168700646087
3322,168,38.0,6,1181.0,0,96.8413496051687
3323,172,45.0,9,1167.0,0,96.12347451543431
3324,162,26.0,5,1200.0,0,97.77458722182341
3325,174,40.0,8,1171.0,0,96.55419956927494
3326,168,37.0,9,1179.0,0,96.69777458722182
3327,183,34.0,9,1166.0,1,96.91091954022988
3328,189,28.0,7,1169.0,0,97.48743718592965
3329,168,41.0,14,1169.0,1,96.04885057471265
3330,164,22.0,16,1190.0,1,97.27011494252874
3331,162,36.0,13,1181.0,1,96.47988505747126
3332,163,32.0,11,1185.0,2,96.90869877785767
3333,179,33.0,15,1166.0,0,96.55419956927494
3334,180,32.0,11,1169.0,1,96.91091954022988
3335,179,34.0,15,1163.0,2,96.47735442127966
3336,173,35.0,11,1174.0,0,96.69777458722182
3337,176,31.0,9,1175.0,2,97.12437095614665
3338,175,40.0,12,1166.0,0,96.26704953338118
3339,170,36.0,6,1180.0,1,96.98275862068965
3340,176,35.0,9,1173.0,0,96.8413496051687
3341,176,35.0,9,1172.0,1,96.83908045977012
3342,165,30.0,14,1183.0,1,96.83908045977012
3343,162,34.0,14,1183.0,0,96.55419956927494
3344,175,35.0,6,1175.0,2,97.05248023005032
3345,186,26.0,5,1175.0,1,97.77298850574712
3346,158,45.0,10,1180.0,0,96.05168700646087
3347,172,27.0,8,1185.0,1,97.48563218390804
3348,181,40.0,18,1153.0,1,95.83333333333334
3349,171,28.0,9,1185.0,0,97.34386216798278
3350,172,38.0,9,1174.0,0,96.62598707824839
3351,175,35.0,10,1173.0,0,96.76956209619526
3352,147,29.0,11,1206.0,0,97.12849964106246
3353,172,34.0,18,1169.0,0,96.26704953338118
3354,171,36.0,9,1175.0,2,96.764917325665
3355,187,43.0,9,1154.0,0,96.26704953338118
3356,191,44.0,12,1146.0,0,95.97989949748744
3357,182,29.0,10,1172.0,0,97.20028715003589
3358,167,28.0,10,1187.0,1,97.27011494252874
3359,171,25.0,13,1184.0,0,97.27207465900933
3360,168,40.0,14,1171.0,0,96.12347451543431
3361,178,31.0,11,1173.0,0,96.98492462311557
3362,174,26.0,11,1182.0,0,97.34386216798278
3363,173,27.0,19,1174.0,0,96.69777458722182
3364,185,33.0,7,1167.0,1,97.12643678160919
3365,165,40.0,9,1179.0,0,96.4824120603015
3366,152,31.0,8,1202.0,0,97.20028715003589
3367,154,34.0,10,1195.0,0,96.8413496051687
3368,187,30.0,9,1167.0,0,97.20028715003589
3369,173,38.0,10,1171.0,1,96.55172413793103
3370,169,42.0,13,1169.0,0,96.05168700646087
3371,181,37.0,14,1161.0,0,96.33883704235463
3372,178,32.0,7,1176.0,0,97.20028715003589
3373,181,36.0,14,1161.0,1,96.4080459770115
3374,170,33.0,10,1178.0,2,96.90869877785767
3375,202,32.0,14,1144.0,1,96.69540229885058
3376,189,30.0,8,1166.0,0,97.27207465900933
3377,166,38.0,13,1175.0,1,96.33620689655173
3378,169,33.0,10,1181.0,0,96.91313711414213
3379,162,29.0,6,1195.0,1,97.48563218390804
3380,173,26.0,11,1182.0,1,97.3419540229885
3381,167,39.0,5,1182.0,0,96.8413496051687
3382,173,32.0,10,1177.0,1,96.98275862068965
3383,177,35.0,5,1176.0,0,97.12849964106246
3384,182,36.0,7,1168.0,0,96.91313711414213
3385,189,29.0,14,1160.0,1,96.91091954022988
3386,177,39.0,14,1163.0,0,96.19526202440775
3387,170,33.0,9,1181.0,0,96.98492462311557
3388,168,33.0,11,1181.0,0,96.8413496051687
3389,178,29.0,15,1170.0,1,96.83908045977012
3390,165,29.0,12,1187.0,0,97.05671213208902
3391,196,32.0,9,1156.0,0,97.05671213208902
3392,191,37.0,11,1152.0,2,96.54924514737598
3393,156,31.0,10,1196.0,0,97.05671213208902
3394,171,34.0,9,1179.0,0,96.91313711414213
3395,192,30.0,11,1160.0,0,97.05671213208902
3396,166,32.0,12,1183.0,0,96.8413496051687
3397,172,38.0,17,1165.0,1,96.04885057471265
3398,161,41.0,12,1179.0,0,96.19526202440775
3399,173,28.0,10,1182.0,0,97.27207465900933
3400,167,30.0,12,1184.0,0,96.98492462311557
3401,181,33.0,8,1171.0,0,97.05671213208902
3402,171,42.0,7,1172.0,1,96.47988505747126
3403,177,39.0,12,1165.0,0,96.33883704235463
3404,185,28.0,8,1171.0,1,97.41379310344827
3405,175,43.0,9,1166.0,0,96.26704953338118
3406,180,41.0,11,1161.0,0,96.26704953338118
3407,193,35.0,13,1151.0,1,96.55172413793103
3408,171,36.0,16,1170.0,0,96.26704953338118
3409,170,37.0,10,1176.0,0,96.62598707824839
3410,179,29.0,10,1175.0,0,97.20028715003589
3411,180,32.0,14,1166.0,1,96.69540229885058
3412,170,44.0,4,1174.0,1,96.55172413793103
3413,183,26.0,5,1179.0,0,97.77458722182341
3414,180,32.0,10,1171.0,0,96.98492462311557
3415,180,33.0,13,1166.0,1,96.69540229885058
3416,174,30.0,7,1181.0,1,97.3419540229885
3417,171,35.0,6,1181.0,0,97.05671213208902
3418,171,30.0,12,1180.0,0,96.98492462311557
3419,169,24.0,13,1187.0,0,97.34386216798278
3420,205,27.0,10,1150.0,1,97.3419540229885
3421,167,32.0,11,1183.0,0,96.91313711414213
3422,170,28.0,11,1184.0,0,97.20028715003589
3423,181,39.0,17,1155.0,1,95.97701149425288
3424,166,33.0,12,1182.0,0,96.76956209619526
3425,178,38.0,10,1166.0,1,96.55172413793103
3426,185,28.0,10,1170.0,0,97.27207465900933
3427,194,32.0,15,1152.0,0,96.62598707824839
3428,172,28.0,10,1183.0,0,97.27207465900933
3429,188,31.0,10,1164.0,0,97.05671213208902
3430,182,39.0,8,1163.0,1,96.62356321839081
3431,151,39.0,7,1195.0,1,96.69540229885058
3432,165,31.0,7,1190.0,0,97.27207465900933
3433,175,37.0,9,1172.0,0,96.69777458722182
3434,182,42.0,10,1159.0,0,96.26704953338118
3435,188,39.0,15,1151.0,0,96.12347451543431
3436,182,35.0,12,1164.0,0,96.62598707824839
3437,161,26.0,8,1198.0,0,97.5592246949031
3438,170,31.0,9,1183.0,0,97.12849964106246
3439,182,31.0,10,1169.0,1,97.05459770114942
3440,169,37.0,7,1180.0,0,96.8413496051687
3441,173,28.0,10,1182.0,0,97.27207465900933
3442,176,36.0,9,1172.0,0,96.76956209619526
3443,171,28.0,12,1181.0,1,97.12643678160919
3444,180,37.0,9,1166.0,1,96.69540229885058
3445,159,28.0,14,1191.0,1,96.98275862068965
3446,178,35.0,13,1166.0,1,96.55172413793103
3447,163,41.0,13,1176.0,0,96.12347451543431
3448,175,35.0,10,1173.0,0,96.76956209619526
3449,185,42.0,9,1157.0,0,96.33883704235463
3450,165,39.0,11,1177.0,1,96.4080459770115
3451,157,37.0,10,1189.0,0,96.62598707824839
3452,192,35.0,11,1155.0,0,96.69777458722182
3453,158,32.0,7,1195.0,1,97.19827586206897
3454,174,36.0,6,1175.0,2,96.98058950395398
3455,189,36.0,7,1160.0,1,96.91091954022988
3456,177,47.0,10,1158.0,1,95.90517241379311
3457,186,40.0,1,1165.0,1,97.05459770114942
3458,174,32.0,11,1175.0,1,96.91091954022988
3459,166,32.0,14,1179.0,2,96.69302659956865
3460,173,39.0,10,1171.0,0,96.4824120603015
3461,194,37.0,6,1154.0,2,96.90869877785767
3462,180,27.0,10,1175.0,1,97.3419540229885
3463,192,29.0,9,1163.0,0,97.27207465900933
3464,175,31.0,8,1179.0,0,97.20028715003589
3465,168,37.0,9,1177.0,2,96.69302659956865
3466,174,23.0,9,1186.0,1,97.70114942528735
3467,167,30.0,12,1184.0,0,96.98492462311557
3468,182,40.0,11,1160.0,0,96.33883704235463
3469,177,35.0,13,1167.0,1,96.55172413793103
3470,168,43.0,10,1172.0,0,96.19526202440775
3471,179,36.0,8,1170.0,0,96.8413496051687
3472,171,26.0,12,1183.0,1,97.27011494252874
3473,173,34.0,12,1173.0,1,96.69540229885058
3474,176,33.0,10,1173.0,1,96.91091954022988
3475,200,31.0,7,1154.0,1,97.27011494252874
3476,190,34.0,14,1154.0,1,96.55172413793103
3477,177,26.0,13,1177.0,0,97.20028715003589
3478,164,34.0,8,1187.0,0,96.98492462311557
3479,183,33.0,10,1166.0,1,96.91091954022988
3480,152,41.0,11,1188.0,1,96.26436781609196
3481,170,42.0,11,1169.0,1,96.1925287356322
3482,181,41.0,6,1164.0,1,96.62356321839081
3483,175,27.0,18,1171.0,2,96.764917325665
3484,185,34.0,10,1163.0,1,96.83908045977012
3485,176,31.0,6,1180.0,0,97.34386216798278
3486,173,39.0,10,1170.0,1,96.47988505747126
3487,185,36.0,9,1162.0,1,96.76724137931035
3488,167,32.0,9,1184.0,1,97.05459770114942
3489,197,41.0,12,1143.0,0,96.19526202440775
3490,175,34.0,13,1170.0,1,96.62356321839081
3491,170,31.0,16,1175.0,1,96.62356321839081
3492,163,39.0,9,1182.0,0,96.55419956927494
3493,181,26.0,13,1172.0,1,97.19827586206897
3494,219,28.0,6,1140.0,0,97.5592246949031
3495,171,37.0,7,1178.0,0,96.8413496051687
3496,184,34.0,14,1160.0,1,96.55172413793103
3497,180,33.0,11,1168.0,1,96.83908045977012
3498,164,36.0,16,1176.0,1,96.26436781609196
3499,165,34.0,9,1185.0,0,96.91313711414213
3500,163,39.0,7,1184.0,0,96.69777458722182
3501,173,34.0,5,1181.0,0,97.20028715003589
3502,174,32.0,11,1176.0,0,96.91313711414213
3503,193,35.0,15,1150.0,0,96.41062455132807
3504,153,33.0,15,1192.0,0,96.55419956927494
3505,191,22.0,14,1166.0,0,97.4156496769562
3506,180,35.0,13,1165.0,0,96.55419956927494
3507,157,38.0,10,1188.0,0,96.55419956927494
3508,168,31.0,7,1186.0,1,97.27011494252874
3509,179,37.0,11,1166.0,0,96.55419956927494
3510,182,31.0,10,1170.0,0,97.05671213208902
3511,183,35.0,15,1160.0,0,96.41062455132807
3512,183,38.0,16,1156.0,0,96.12347451543431
3513,169,28.0,6,1190.0,0,97.5592246949031
3514,180,30.0,11,1172.0,0,97.05671213208902
3515,188,32.0,11,1161.0,1,96.91091954022988
3516,164,36.0,11,1181.0,1,96.62356321839081
3517,173,45.0,14,1160.0,1,95.76149425287356
3518,183,27.0,8,1175.0,0,97.48743718592965
3519,173,34.0,13,1172.0,1,96.62356321839081
3520,171,36.0,11,1174.0,1,96.62356321839081
3521,176,39.0,14,1164.0,0,96.19526202440775
3522,198,29.0,6,1160.0,0,97.48743718592965
3523,165,30.0,13,1184.0,1,96.91091954022988
3524,162,33.0,6,1191.0,1,97.19827586206897
3525,191,33.0,5,1164.0,0,97.27207465900933
3526,171,34.0,6,1182.0,0,97.12849964106246
3527,187,40.0,12,1154.0,0,96.26704953338118
3528,186,37.0,8,1161.0,1,96.76724137931035
3529,169,46.0,8,1169.0,1,96.12068965517241
3530,154,35.0,10,1193.0,1,96.76724137931035
3531,175,23.0,12,1181.0,2,97.48382458662832
3532,178,32.0,8,1175.0,0,97.12849964106246
3533,162,35.0,8,1187.0,1,96.91091954022988
3534,175,35.0,13,1170.0,0,96.55419956927494
3535,160,26.0,12,1194.0,1,97.27011494252874
3536,161,37.0,7,1188.0,0,96.8413496051687
3537,181,24.0,10,1178.0,0,97.5592246949031
3538,195,39.0,9,1150.0,0,96.55419956927494
3539,172,30.0,11,1179.0,1,97.05459770114942
3540,186,20.0,13,1174.0,0,97.63101220387652
3541,164,42.0,13,1173.0,1,96.04885057471265
3542,177,37.0,7,1171.0,1,96.83908045977012
3543,168,38.0,6,1181.0,0,96.8413496051687
3544,186,43.0,13,1151.0,0,95.97989949748744
3545,168,38.0,14,1172.0,1,96.26436781609196
3546,180,40.0,13,1159.0,1,96.1925287356322
3547,173,42.0,10,1168.0,0,96.26704953338118
3548,178,28.0,9,1177.0,1,97.3419540229885
3549,201,32.0,13,1146.0,1,96.76724137931035
3550,176,32.0,7,1178.0,0,97.20028715003589
3551,183,20.0,12,1177.0,1,97.70114942528735
3552,179,39.0,9,1166.0,0,96.55419956927494
3553,176,38.0,10,1168.0,1,96.55172413793103
3554,190,27.0,9,1167.0,0,97.4156496769562
3555,165,36.0,10,1182.0,0,96.69777458722182
3556,158,36.0,8,1191.0,0,96.8413496051687
3557,179,33.0,13,1168.0,0,96.69777458722182
3558,170,32.0,11,1179.0,1,96.91091954022988
3559,173,39.0,10,1171.0,0,96.4824120603015
3560,177,38.0,10,1168.0,0,96.55419956927494
3561,182,36.0,12,1163.0,0,96.55419956927494
3562,175,33.0,11,1174.0,0,96.8413496051687
3563,187,33.0,8,1165.0,0,97.05671213208902
3564,187,36.0,13,1156.0,1,96.47988505747126
3565,153,30.0,15,1195.0,0,96.76956209619526
3566,180,32.0,13,1168.0,0,96.76956209619526
3567,171,41.0,8,1172.0,1,96.47988505747126
3568,179,32.0,11,1169.0,2,96.90869877785767
3569,164,30.0,9,1189.0,1,97.19827586206897
3570,183,27.0,14,1168.0,1,97.05459770114942
3571,169,33.0,8,1183.0,0,97.05671213208902
3572,160,32.0,8,1193.0,0,97.12849964106246
3573,175,29.0,8,1179.0,2,97.34004313443566
3574,173,40.0,12,1168.0,0,96.26704953338118
3575,185,34.0,8,1166.0,0,96.98492462311557
3576,154,38.0,10,1189.0,2,96.54924514737598
3577,187,36.0,11,1157.0,2,96.62113587347233
3578,184,30.0,10,1169.0,0,97.12849964106246
3579,192,35.0,7,1159.0,0,96.98492462311557
3580,174,38.0,7,1174.0,0,96.76956209619526
3581,155,26.0,6,1206.0,0,97.70279971284997
3582,181,27.0,9,1176.0,0,97.4156496769562
3583,169,34.0,12,1178.0,0,96.69777458722182
3584,186,32.0,13,1162.0,0,96.76956209619526
3585,203,33.0,10,1147.0,0,96.91313711414213
3586,180,39.0,13,1160.0,1,96.26436781609196
3587,165,31.0,9,1187.0,1,97.12643678160919
3588,166,27.0,14,1185.0,1,97.05459770114942
3589,190,31.0,10,1162.0,0,97.05671213208902
3590,183,44.0,8,1158.0,0,96.26704953338118
3591,198,44.0,17,1134.0,0,95.62096195262025
3592,169,31.0,12,1180.0,1,96.91091954022988
3593,177,33.0,13,1170.0,0,96.69777458722182
3594,172,28.0,15,1178.0,0,96.91313711414213
3595,175,29.0,12,1176.0,1,97.05459770114942
3596,192,22.0,5,1174.0,0,98.06173725771716
3597,194,24.0,11,1163.0,1,97.48563218390804
3598,155,28.0,10,1199.0,1,97.27011494252874
3599,163,40.0,10,1179.0,1,96.4080459770115
3600,153,33.0,8,1198.0,1,97.05459770114942
3601,167,32.0,8,1186.0,0,97.12849964106246
3602,171,43.0,18,1160.0,1,95.61781609195403
3603,179,43.0,11,1160.0,0,96.12347451543431
3604,194,26.0,10,1162.0,1,97.41379310344827
3605,166,29.0,11,1187.0,0,97.12849964106246
3606,165,31.0,10,1186.0,1,97.05459770114942
